,id,identifier,formula,temperature,energy,volume,⟨S²σ⟩p,⟨S²σ⟩n,κₑᵉ
11577,5e5ee5a397d520124378f068,mp-769466,Y2Ge2O7,300,-85.41021942,159.8967125420793,963.155,9.26888,1172.52
11578,5e5ee5a397d520124378f069,mp-1533,Nd3Tl,300,-17.49713473,125.08236583439546,139.417,0.139417,703832000.0
11579,5e5ee5a397d520124378f06a,mp-556062,NaNb4Tl3P2O17,300,-408.01975504,819.4326305713387,855.408,5.71788,410.633
11581,5e5ee5a397d520124378f06c,mp-28088,Ca5(AlBi3)2,300,-97.10779693,822.179438753808,18692.0,18.6805,155343000.0
11582,5e5ee5a397d520124378f06d,mp-19154,Ba(FeO2)2,300,-183.9818791,461.3138474792444,3486.52,2.32185,91.4845
11584,5e5ee5a497d520124378f06f,mp-976582,HfSb3,300,-44.05325649,202.00489738873335,31016.0,31.0112,1136570000.0
11586,5e5ee5a497d520124378f071,mp-19917,ZrSiTe,300,-39.05531143,135.25331651918142,33531.1,33.548,500873000.0
11587,5e5ee5a497d520124378f072,mp-1604,Pt3O4,300,-82.04266814,181.86834086021454,2206.89,2.20691,395472000.0
11588,5e5ee5a497d520124378f073,mp-31049,NdO2,300,-46.39925926,88.8764067731096,6630.45,7.67204,396.73
11589,5e5ee5a497d520124378f074,mp-3457,ErP5O14,300,-590.7956557,1027.5619448700238,411.58,8.74081,959.826
11590,5e5ee5a497d520124378f075,mp-696946,BaSn2(HO2)2,300,-101.83439403,313.82123191509277,3732.68,9.73189,681.931
11591,5e5ee5a497d520124378f076,mp-984100,PPb3,300,-30.94696144,223.19702162260663,40805.6,40.7992,1121230000.0
11592,5e5ee5a597d520124378f077,mp-14131,K2Pd(NO2)4,300,-363.48908732,986.6812629011731,649.177,1.59888,71.9508
11595,5e5ee5a597d520124378f07a,mp-770868,VWO4,300,-186.59943984,270.07679641668864,1863.47,5.14678,565.545
11596,5e5ee5a597d520124378f07b,mp-685043,BBr,300,-161.96071565,999.8171364537834,3158.43,4.71671,378.442
11597,5e5ee5a597d520124378f07c,mp-27564,Na4B2O5,300,-132.73599039,259.3871138995868,325.862,8.92271,1027.37
11598,5e5ee5a597d520124378f07d,mp-13675,CdPd3O4,300,-81.80452318,199.5970630426949,465.216,0.465278,50606300.0
11599,5e5ee5a597d520124378f07e,mp-776911,MgO,300,-47.14071235,98.2130066434258,1077.26,10.0284,1649.07
11602,5e5ee5ccc19e06e586d66a28,mp-21228,SrCuSeF,300,-38.6141998,149.1779947179754,2746.43,10.6798,1910.31
11603,5e5ee5ccc19e06e586d66a29,mp-675541,K2Sn5Cl12,300,-131.81823353,1251.370954925369,881.334,4.05965,298.127
11604,5e5ee5ccc19e06e586d66a2a,mp-566,CeP5,300,-72.06478524,232.6974500242208,7013.69,7.01322,88090000.0
11605,5e5ee5ccc19e06e586d66a2b,mp-555251,SiO2,300,-94.84606643,215.79989911328306,999.834,8.54989,916.2
11606,5e5ee5ccc19e06e586d66a2c,mp-22401,Nd2Re3Si5,300,-318.52517,698.5643947190123,23587.3,23.5935,146348000.0
11607,5e5ee5ccc19e06e586d66a2d,mp-755431,PrNdO2,300,-60.62999473,130.8812438185185,3147.87,3.14794,2255810000.0
11608,5e5ee5ccc19e06e586d66a2e,mp-6553,LiSc(SiO3)2,300,-156.11701441,229.0082504907487,3829.41,3.57875,119.624
11609,5e5ee5cdc19e06e586d66a2f,mp-627077,Ba(HO)2,300,-218.44417811,527.1288322019919,510.945,9.43899,1262.75
11611,5e5ee5cdc19e06e586d66a31,mp-21003,Y2ReC2,300,-183.70681376,335.27470460488047,45535.8,45.5499,248264000.0
11612,5e5ee5cdc19e06e586d66a32,mp-631517,BaBeGa,300,-6.1224021,98.81533262910303,32721.3,32.724,777099000.0
11613,5e5ee5cdc19e06e586d66a33,mp-4459,Ce2Fe14B,300,-553.06096526,914.9472777950514,4857.98,4.85769,22783800.0
11614,5e5ee5cdc19e06e586d66a34,mp-12262,CsBeF3,300,-104.08177743,388.9336141617779,350.607,9.04394,924.366
11616,5e5ee5cec19e06e586d66a36,mp-14735,La2CuSnO6,300,-285.10124205,536.9079389372831,5456.83,5.45473,118755000.0
11617,5e5ee5cec19e06e586d66a37,mp-973966,LiIn(IO3)4,300,-82.46563224,284.18107379299,1369.61,7.43867,481.648
11618,5e5ee5cec19e06e586d66a38,mp-6217,LaSc3(BO3)4,300,-342.40669818,455.95691465086213,8393.05,0.240343,5.69547
11620,5e5ee5cec19e06e586d66a3a,mp-649195,CrC5SO7,300,-809.71608342,1871.464197605052,53.9886,0.753261,18.3359
11622,5e5ee5cec19e06e586d66a3c,mp-770417,Li4Mn2VNi3(PO4)6,300,-270.15461057,461.7979285460282,1786.16,0.0990455,0.239133
11623,5e5ee5cfc19e06e586d66a3d,mp-568848,GaCl2,300,-78.25364651,706.1917603781434,848.411,6.33847,485.404
11625,5e5ee5cfc19e06e586d66a3f,mp-557842,AlPO4,300,-448.52241301,1157.4765785051009,1290.09,8.29069,910.575
11627,5e5ee5cfc19e06e586d66a41,mp-631570,BaTaB,300,-15.92387801,64.87755323189835,8845.95,8.84621,1012560000.0
11628,5e5ee5cfc19e06e586d66a42,mp-559034,H18PbC6S4N2O9,300,-435.16221899,902.269039013677,349.414,1.94833,70.7737
11629,5e5ee5cfc19e06e586d66a43,mp-11214,CaAgSb,300,-44.24864743,305.5263662223579,9339.19,9.17108,4577490.0
11630,5e5ee5d0c19e06e586d66a44,mp-7775,U2AlCu3,300,-76.85880157,197.41369237307205,33172.3,33.1704,212334000.0
11631,5e5ee5d0c19e06e586d66a45,mp-29332,Pt(PbO2)2,300,-157.95507613,481.5535747149678,1638.01,10.4872,1500.21
11632,5e5ee5d0c19e06e586d66a46,mp-975822,PrNdZn2,300,-13.31909987,101.65771821175971,1725.09,1.72507,848486000.0
11633,5e5ee5d0c19e06e586d66a47,mp-770344,Li3V(BO2)5,300,-279.37867236,389.9301458341779,44.748,6.51634,866.343
11634,5e5ee5d0c19e06e586d66a48,mp-32654,Sc2Te3,300,-56.08442356,302.36437672945027,7543.9,7.38591,4023360.0
11635,5e5ee5d0c19e06e586d66a49,mp-758145,LiTiP2O7,300,-325.77625283,512.8509883871684,3751.02,3.77337,31842.8
11636,5e5ee5d0c19e06e586d66a4a,mp-653602,Os3C8SO8,300,-1307.58801221,2687.8351085010363,489.17,0.305748,2.75106
11637,5e5ee5d0c19e06e586d66a4b,mp-510493,Ce5Ge3,300,-96.49968068,426.7882106118907,35744.4,35.7414,87812900.0
11638,5e5ee5d1c19e06e586d66a4c,mp-865301,TmBr3,300,-33.41755002,343.7156353299858,2838.49,9.47553,673.809
11639,5e5ee5d1c19e06e586d66a4d,mp-775205,Li3MnP2HO8,300,-99.15586281,150.6213566950339,1779.11,6.63796,944.082
11640,5e5ee5d1c19e06e586d66a4e,mp-625184,Sr(HO)2,300,-110.23800934,244.67708074458747,1148.29,9.12424,1207.26
11641,5e5ee5d1c19e06e586d66a4f,mp-770296,La4Zn3O9,300,-439.17204222,916.0577104257435,7784.55,8.30822,974.063
11642,5e5ee5d1c19e06e586d66a50,mp-560821,Ca2SiO4,300,-606.61766283,1074.7652355469295,964.221,9.83921,953.187
11643,5e5ee5d1c19e06e586d66a51,mp-608314,Rb2ZnCl4,300,-88.90333339,904.459175870398,1839.62,9.59644,1116.5
11644,5e5ee5d1c19e06e586d66a52,mp-599,TiTe,300,-23.53626092,87.21927125749038,6276.5,6.2754,55040400.0
11646,5e5ee5d2c19e06e586d66a54,mp-20426,Fe2As,300,-43.58732162,77.97351073184637,21670.8,21.6714,281169000.0
11648,5e5ee5d2c19e06e586d66a56,mp-14734,CsCOF3,300,-130.80177596,462.66763590465644,85.3551,8.90061,861.912
11649,5e5ee5d2c19e06e586d66a57,mp-5515,Li7MnN4,300,-500.16576716,876.8786370108913,2631.7,2.35702,196.537
11650,5e5ee5d2c19e06e586d66a58,mp-757791,SmY15O24,300,-362.4794413,617.5345299207382,1005.54,8.65055,964.766
11652,5e5ee5d2c19e06e586d66a5a,mp-1605,Ag3O4,300,-56.71879852,196.38255949008746,21642.6,21.6439,179055000.0
11653,5e5ee5d3c19e06e586d66a5b,mp-758987,Na5CuHO4,300,-373.99372731,1205.800753727184,3419.57,4.54314,164.045
11654,5e5ee5d3c19e06e586d66a5c,mp-753515,Sb3O4F,300,-91.52113886,268.8679132290252,6132.26,8.69186,390.734
11655,5e5ee5d3c19e06e586d66a5d,mp-775262,Fe5O3F7,300,-172.99932821,359.14284767439955,88.3186,0.465643,16.0624
11656,5e5ee5d3c19e06e586d66a5e,mp-20400,Ce(GePt)2,300,-63.57343227,193.18311648822376,158584.0,158.556,324415000.0
11657,5e5ee5d3c19e06e586d66a5f,mp-769384,Li3NbOF6,300,-255.8919736,470.9294967594207,4180.37,0.275335,4.9994
11658,5e5ee5d3c19e06e586d66a60,mp-10383,LaTeAs,300,-66.59469806,345.9854450086637,4168.34,6.14702,9957.58
11659,5e5ee5d3c19e06e586d66a61,mp-23223,TiI3,300,-31.31790312,333.44615986691105,149659.0,149.709,38517800.0
11660,5e5ee5d4c19e06e586d66a62,mp-756134,ZrSeO,300,-47.7316044,91.9762554538484,8686.92,10.2505,1202.5
11661,5e5ee5d4c19e06e586d66a63,mp-1720,SmRu2,300,-47.7068136,111.20976361756854,127317.0,127.307,608471000.0
11662,5e5ee5d4c19e06e586d66a64,mp-779739,Hf2N2O,300,-422.32799171,511.9785834871921,1918.57,8.20972,768.519
11663,5e5ee5d4c19e06e586d66a65,mp-41109,Ca3Er3Ge2BO13,300,-328.33675509,575.6187833013977,1601.86,8.83472,1093.31
11666,5e5ee5d4c19e06e586d66a68,mp-1933,Cu3N,300,-19.49102065,55.51154039585518,13290.4,22.4384,1894.05
11667,5e5ee5d5c19e06e586d66a69,mp-29415,Cd3PCl3,300,-37.79327354,382.27574631311535,117.141,10.4843,1977.92
11668,5e5ee5d5c19e06e586d66a6a,mp-2920,LaAlO3,300,-80.14937415,111.48524070442707,4884.53,7.73379,484.893
11669,5e5ee5d5c19e06e586d66a6b,mp-12923,SrPIr,300,-75.55513039,260.1298579049287,1932.94,1.93273,287686000.0
11670,5e5ee5d5c19e06e586d66a6c,mp-707285,CuH16(IO8)2,300,-333.27246355,649.8694304511387,530.816,0.106647,1.8397
11671,5e5ee5d5c19e06e586d66a6d,mp-6850,Ba2CeC3O9F,300,-244.46001543,449.116491531648,6683.74,6.68866,275481.0
11672,5e5ee5d5c19e06e586d66a6e,mp-567771,Ba(Si3N4)2,300,-117.98874718,183.6288884177668,5056.53,7.45983,490.788
11673,5e5ee5d5c19e06e586d66a6f,mp-759535,Na3Cu5O4,300,-216.67235093,762.8361002875716,962.784,5.94173,389.308
11674,5e5ee5d6c19e06e586d66a70,mp-4325,Zr(SO4)2,300,-307.05388,541.6172065625867,1248.73,6.86982,256.2
11675,5e5ee5d6c19e06e586d66a71,mp-542912,FeH12Pt(ClO)6,300,-117.68966651,360.97612272566647,62.3804,0.219303,3.65275
11676,5e5ee5d6c19e06e586d66a72,mp-10516,Dy6FeTe2,300,-47.90092011,238.7887433971723,37829.7,37.8205,126134000.0
11677,5e5ee5d6c19e06e586d66a73,mp-697018,SrZnP2(HO4)2,300,-155.74696277,421.0279270049879,1018.36,0.631061,21.7068
11678,5e5ee5d6c19e06e586d66a74,mp-4206,UAs2Pd,300,-56.79789631,152.69910466764054,22950.7,22.9482,282351000.0
11681,5e5ee5d7c19e06e586d66a77,mp-20489,SrPbO3,300,-115.83564805,307.86200672938253,1743.42,7.9425,765.129
11682,5e5ee5d7c19e06e586d66a78,mp-10144,B2W,300,-26.55048225,26.755191561903985,2890.3,2.89032,4125820000.0
11683,5e5ee5d7c19e06e586d66a79,mp-19408,LiV2O5,300,-229.57154066,394.2667950062084,29538.1,29.5575,48716400.0
11684,5e5ee5d7c19e06e586d66a7a,mp-735578,SrMoAsH3O8,300,-339.44121607,693.0955585494758,759.652,6.89319,574.837
11685,5e5ee5d7c19e06e586d66a7b,mp-34175,Ce2CdSe4,300,-72.76951616,362.70166336864145,1854.37,1.85447,9302750.0
11686,5e5ee5d7c19e06e586d66a7c,mp-768220,Li2YPCO7,300,-175.96559322,303.54250934666703,1134.69,8.081,782.934
11687,5e5ee5d7c19e06e586d66a7d,mp-733650,CuH6(SeO4)2,300,-171.43016876,372.74066935508523,1084.99,1.1224,224.295
11689,5e5ee5d8c19e06e586d66a7f,mp-3919,KBO2,300,-161.41954008,360.80666233569815,1271.3,8.63224,946.486
11690,5e5ee5d8c19e06e586d66a80,mp-1078,CaCd2,300,-19.31921519,310.9340822228363,69061.3,69.0359,848769000.0
11691,5e5ee5d8c19e06e586d66a81,mp-764560,Na5CrO4,300,-383.91517907,1165.4643312243224,14393.5,14.3997,33596800.0
11692,5e5ee5d8c19e06e586d66a82,mp-28730,In7Cl9,300,-200.86460063,1919.8168870194875,4355.91,5.72378,417.35
11693,5e5ee5d8c19e06e586d66a83,mp-716814,Fe2O3,300,-185.68994405,372.2785747619771,3446.95,3.4415,4797010.0
11697,5e5ee5d9c19e06e586d66a87,mp-10117,Mg3(Ni10B3)2,300,-169.46001928,294.10213480234853,689.396,0.689386,208954000.0
11698,5e5ee5d9c19e06e586d66a88,mp-557537,Zn4P6N12O,300,-154.76713807,265.609526523095,3545.58,9.12873,613.61
11699,5e5ee5d9c19e06e586d66a89,mp-22960,YbCuBi,300,-22.0606169,146.52891270885618,25224.4,25.2791,122127000.0
11700,5e5ee5d9c19e06e586d66a8a,mp-775969,V3Cr3(WO8)2,300,-184.53134618,288.93721587244846,3526.52,2.97228,124.008
11701,5e5ee5dac19e06e586d66a8b,mp-27725,AuI,300,-19.77819322,318.3275769417379,13471.6,13.7229,834.692
11702,5e5ee5dac19e06e586d66a8c,mp-753845,LiCuO2,300,-80.5772068,183.2596562432316,6178.25,8.2343,388.804
11704,5e5ee5dac19e06e586d66a8e,mp-555299,SrC4S4N2(O2F3)4,300,-351.45494784,946.3936604753635,119.376,2.46359,122.814
11705,5e5ee5dac19e06e586d66a8f,mp-735481,CoH17C(NO)8,300,-390.62664489,657.280494806312,111.205,0.114274,1.0063
11706,5e5ee5dac19e06e586d66a90,mp-771478,Mn3Fe2P6WO24,300,-263.67370951,470.04838338246566,205.357,0.205389,32414700.0
11707,5e5ee5dac19e06e586d66a91,mp-768114,Li6Ti9O20,300,-560.87144977,755.9345892195313,12009.3,12.0115,110139000.0
11708,5e5ee5dbc19e06e586d66a92,mp-15736,Sr3AlO4F,300,-116.19384625,263.1390012382554,1851.31,9.81183,1378.24
11711,5e5ee5dbc19e06e586d66a95,mp-974392,HoB4Ru,300,-177.65549525,242.95023948187077,6791.32,6.79232,392062000.0
11712,5e5ee5dbc19e06e586d66a96,mp-17660,SrPrCuSe3,300,-121.03849444,633.4177454905738,4604.86,9.09754,788.781
11713,5e5ee5dbc19e06e586d66a97,mp-644221,H3CSClO,300,-131.77240237,412.46007803180845,3123.76,8.50664,514.111
11714,5e5ee5dbc19e06e586d66a98,mp-753211,FeCuS2,300,-21.68744507,78.51790948846626,72555.7,72.545,253009000.0
11715,5e5ee5dcc19e06e586d66a99,mp-604996,CuH12N2(Cl2O)2,300,-186.91198631,480.0414818430163,1963.92,0.301047,7.37183
11716,5e5ee5dcc19e06e586d66a9a,mp-690525,MnCO3,300,-78.30234502,112.0751541841804,1279.54,6.21302,893.027
11717,5e5ee5dcc19e06e586d66a9b,mp-632480,Ag3SI,300,-14.56327413,123.28299607470154,1905.22,11.3523,2559.62
11719,5e5ee5dcc19e06e586d66a9d,mp-29955,Hg3(SeI)2,300,-51.16878011,1006.6698104514493,707.223,10.8158,2749.15
11720,5e5ee5dcc19e06e586d66a9e,mp-23409,Pr12C6I17,300,-357.4882755,2530.0179789544623,518.829,0.518795,13013400.0
11723,5e5ee5ddc19e06e586d66aa1,mp-705562,Mo4P5O24,300,-472.63610961,984.2942539028118,9445.19,9.43826,5803320.0
11725,5e5ee5ddc19e06e586d66aa3,mp-38125,Sm2CdSe4,300,-68.57422943,352.90841497264233,2048.87,10.7841,2751.82
11726,5e5ee5ddc19e06e586d66aa4,mp-621132,PrInAu,300,-38.9101923,227.67717494594498,21135.7,21.1318,432005000.0
11727,5e5ee5ddc19e06e586d66aa5,mp-4769,SiP2O7,300,-295.48583253,460.96293604277946,994.697,9.22406,815.611
11728,5e5ee5ddc19e06e586d66aa6,mp-654109,BaCu4S3,300,-142.77630592,579.2382937056652,5303.89,11.2615,2288.17
11729,5e5ee5ddc19e06e586d66aa7,mp-754422,BaYb2O4,300,-166.34118841,445.4846637728995,18980.1,18.9824,22787600.0
11730,5e5ee5dec19e06e586d66aa8,mp-720294,AsH18N3O7,300,-596.67281783,997.5318694401626,152.518,8.82361,866.582
11732,5e5ee5dec19e06e586d66aaa,mp-978928,SnCl,300,-13.729416,106.59838502701271,3504.43,3.50461,1025730000.0
11733,5e5ee5dec19e06e586d66aab,mp-754352,Na3CuO2,300,-49.21008577,169.80807013460912,3522.41,7.7984,712.311
11734,5e5ee5dec19e06e586d66aac,mp-770743,Li2Hf2O5,300,-300.95415144,435.60251003172306,1627.8,7.91601,709.829
11736,5e5ee5dfc19e06e586d66aae,mp-1492,CdTe,300,-14.30167298,194.4823789376357,2352.53,4.23275,130663.0
11737,5e5ee5dfc19e06e586d66aaf,mp-603414,Rb2TeH6SeO10,300,-401.63903637,1135.1208098226816,106.23,7.34042,686.813
11738,5e5ee5dfc19e06e586d66ab0,mp-643086,MoP4C5S3O5,300,-954.52361124,3133.217634859348,457.546,0.946055,58.8135
11741,5e5ee5dfc19e06e586d66ab3,mp-21689,CeGe3Pd5,300,-207.83347318,620.274967982257,77312.2,77.2966,108955000.0
11742,5e5ee5dfc19e06e586d66ab4,mp-29662,TlBiSe2,300,-15.03751351,123.25516317632965,6635.6,10.1787,3307.63
11743,5e5ee5e0c19e06e586d66ab5,mp-759312,MgSiH12(OF)6,300,-267.91773384,523.803254411834,277.998,8.8953,861.539
11744,5e5ee5e0c19e06e586d66ab6,mp-34459,Ba(NdS2)2,300,-84.50880188,348.20418075403546,5870.53,8.34674,1021.27
11745,5e5ee5e0c19e06e586d66ab7,mp-849527,Rb3InO3,300,-119.86216169,653.7999072145087,108.478,9.58088,1449.03
11746,5e5ee5e0c19e06e586d66ab8,mp-23843,LiHSeO3,300,-124.69731432,315.4226584947943,2401.7,4.63067,170.912
11747,5e5ee5e0c19e06e586d66ab9,mp-972323,TaNbTc2,300,-44.34876401,65.1447436249979,718135.0,718.544,1116560000.0
11748,5e5ee5e0c19e06e586d66aba,mp-850744,Fe3(SiO4)2,300,-280.21723576,592.8467990026797,5.32768,0.471599,13.8004
11749,5e5ee5e1c19e06e586d66abb,mp-15227,NdPd3S4,300,-88.19078333,310.1211082790182,13809.9,13.8083,237112000.0
11750,5e5ee5e1c19e06e586d66abc,mp-11106,PaAs2,300,-43.18057023,131.96161346180088,37032.7,37.0252,580146000.0
11751,5e5ee5e1c19e06e586d66abd,mp-29009,Li2MgBr4,300,-22.66157478,170.31445483392068,1668.82,10.4137,1544.5
11752,5e5ee5e1c19e06e586d66abe,mp-23568,XeN2(OF4)2,300,-189.75049888,728.9493226982837,246.758,4.1711,245.408
11753,5e5ee5e1c19e06e586d66abf,mp-20740,Tl4Te3Pb,300,-50.46351221,545.9624083504242,4180.93,11.3612,6163.4
11754,5e5ee5e1c19e06e586d66ac0,mp-649213,Th6FeBr15,300,-111.99574433,786.3218368457254,38090.5,38.0495,50843000.0
11755,5e5ee5e1c19e06e586d66ac1,mp-8658,CsNaSe,300,-17.95072639,208.90762688200627,1483.51,10.7275,2016.45
11756,5e5ee5e2c19e06e586d66ac2,mp-675953,Tl2SeO4,300,-67.60194733,297.3190514698019,3589.25,9.00936,1038.37
11757,5e5ee5e2c19e06e586d66ac3,mp-978264,MgW3,300,-76.95717117,135.7755979890925,29700.0,29.6981,880195000.0
11758,5e5ee5e2c19e06e586d66ac4,mp-23026,CsAuCl3,300,-29.14390282,282.72566240823664,9645.07,9.64244,645032000.0
11759,5e5ee5e2c19e06e586d66ac5,mp-21049,GdMg2,300,-35.10301907,154.25796054136538,59705.8,59.6999,337697000.0
11762,5e5ee5e2c19e06e586d66ac8,mp-863869,Li3Mn3FeO8,300,-97.14689455,148.0931597998507,2388.77,2.96926,421.778
11763,5e5ee5e3c19e06e586d66ac9,mp-568742,HgI2,300,-34.2717394,1109.0215590844423,1576.75,9.92328,1822.71
11764,5e5ee5e3c19e06e586d66aca,mp-7910,Al2HgTe4,300,-23.03498148,236.47820220844537,2623.79,13.6301,3072.13
11766,5e5ee5e3c19e06e586d66acc,mp-15887,Sr2YIrO6,300,-143.8682146,283.260919424408,7113.72,7.11346,182312000.0
11768,5e5ee5e3c19e06e586d66ace,mp-768942,Ho2(SeO3)3,300,-358.97437953,787.6962442235641,4826.07,5.49918,234.105
11769,5e5ee5e3c19e06e586d66acf,mp-21897,YbIn4Pt,300,-43.08743474,288.67830476692234,5312.96,5.31338,1101160000.0
11770,5e5ee5e3c19e06e586d66ad0,mp-555795,Y2CrS4,300,-401.93888971,1191.2404292026786,11016.0,11.037,16541400.0
11771,5e5ee5e4c19e06e586d66ad1,mp-13382,CeZnPd,300,-42.85974701,187.1149295805409,53273.6,53.2691,205333000.0
11772,5e5ee5e4c19e06e586d66ad2,mp-625687,H9BrO4,300,-259.83421287,578.0313823470137,734.602,9.25256,1161.27
11773,5e5ee5e4c19e06e586d66ad3,mp-570900,K4Sn9,300,-173.68442442,2040.8299219988933,5031.3,10.5941,614.403
11775,5e5ee5e4c19e06e586d66ad5,mp-771816,Gd3NbO7,300,-490.75739975,617.8396391108248,4194.69,5.04736,362.512
11776,5e5ee5e4c19e06e586d66ad6,mp-770621,Li4Ti3V2Co3O16,300,-199.41300499,292.27551572348636,2777.51,2.77623,11263600.0
11777,5e5ee5e5c19e06e586d66ad7,mp-22574,HgP14Pb,300,-319.95831092,1473.4767682560873,5983.84,9.77054,634.589
11778,5e5ee5e5c19e06e586d66ad8,mp-762266,Li2Cu2F7,300,-46.59391119,142.02050256346573,6094.44,6.09602,42431500.0
11779,5e5ee5e5c19e06e586d66ad9,mp-13071,Sc2TlC,300,-52.54857754,151.66651861244694,29339.7,29.3327,551609000.0
11781,5e5ee5e5c19e06e586d66adb,mp-744605,CoPH4ClO3,300,-408.06403773,956.8767001251181,1146.06,0.076214,0.253467
11783,5e5ee5e5c19e06e586d66add,mp-972042,Zn3Cu,300,-16.34954522,109.9749284704095,5472.17,5.472,3519700000.0
11784,5e5ee5e6c19e06e586d66ade,mp-9379,Sr(SnAs)2,300,-21.77647238,143.73686110905305,11303.2,11.564,232193.0
11785,5e5ee5e6c19e06e586d66adf,mp-568713,H8C2I3N,300,-247.08442219,997.5371767649461,2131.37,1.16019,10.6748
11786,5e5ee5e6c19e06e586d66ae0,mp-775326,Li2Ti3NiO8,300,-424.12840078,597.2882616337788,2793.45,3.52946,190.333
11787,5e5ee5e6c19e06e586d66ae1,mp-720215,K7H12Pt4C16(N8O3)2,300,-398.40724271,954.829947613873,5282.93,5.27381,110681000.0
11788,5e5ee5e6c19e06e586d66ae2,mp-16504,HoAl4Ni,300,-57.23700537,206.10758648008974,47983.2,47.9728,736873000.0
11789,5e5ee5e7c19e06e586d66ae3,mp-561317,Rb2NiF4,300,-29.73268651,119.80176893105144,3203.08,4.61451,243.344
11792,5e5ee5e7c19e06e586d66ae6,mp-769280,Ca5Ta4O15,300,-203.0950775,316.04460460232514,3843.7,8.20954,703.972
11793,5e5ee5e7c19e06e586d66ae7,mp-16445,CsSm2CuSe4,300,-80.73402969,462.1429203341888,4505.58,10.0779,820.407
11794,5e5ee5e7c19e06e586d66ae8,mp-972916,MgCu,300,-11.76522071,62.533392239368375,4001.61,4.00148,3193010000.0
11795,5e5ee5e7c19e06e586d66ae9,mp-540668,BS2,300,-257.89894693,1279.2931688786718,885.596,0.697396,9.35064
11796,5e5ee5e8c19e06e586d66aea,mp-556331,Sr4Pt4PbO11,300,-241.60158746,596.4800393293261,422.22,7.51558,721.247
11797,5e5ee5e8c19e06e586d66aeb,mp-28774,KSnF3,300,-187.53392429,804.9742226725409,3184.95,3.2964,164.455
11798,5e5ee5e8c19e06e586d66aec,mp-676923,Cd2Bi6O11,300,-199.61758932,667.2659144840858,955.587,3.74809,182.461
11801,5e5ee5e8c19e06e586d66aef,mp-766035,Bi12Cl5O16,300,-174.97495253,612.3205373353946,10824.9,10.8162,22113000.0
11802,5e5ee5e8c19e06e586d66af0,mp-433,DyAl,300,-73.44479862,375.48514130394,5268.16,5.26793,211865000.0
11803,5e5ee5e9c19e06e586d66af1,mp-22776,K2FeCo(CN)6,300,-123.40667965,255.9000838027899,2251.08,2.25087,10818000.0
11806,5e5ee5e9c19e06e586d66af4,mp-571402,Zr2Al3C5,300,-150.16148901,226.40408082875146,15150.7,15.1489,507902000.0
11807,5e5ee5e9c19e06e586d66af5,mp-21220,CaIn4Rh,300,-45.50542585,285.4643149039585,570.316,0.570282,554801000.0
11808,5e5ee5e9c19e06e586d66af6,mp-764630,Cr3(CuO6)2,300,-416.04830298,948.025362960206,3403.88,3.41493,0.0
11809,5e5ee5e9c19e06e586d66af7,mp-26532,Cu2P3O10,300,-195.43087441,355.7126100553722,21962.5,21.9482,10344600.0
11810,5e5ee5eac19e06e586d66af8,mp-27865,KMgCl3,300,-70.86206934,499.3253056509019,1395.18,9.50921,1326.86
11811,5e5ee5eac19e06e586d66af9,mp-763910,Li4MnFe3O8,300,-99.58237508,152.06300325162087,7449.23,3.49236,180.938
11812,5e5ee5eac19e06e586d66afa,mp-972002,Ac3Yb,300,-27.38939792,350.28165003110547,10368.7,10.3703,231469000.0
11813,5e5ee5eac19e06e586d66afb,mp-1123,HgS,300,-4.69644453,54.19905460251738,2269.58,2.47746,792913.0
11816,5e5ee5eac19e06e586d66afe,mp-568927,AgI,300,-9.41812299,118.30283413625787,8235.21,17.5022,1707.5
11817,5e5ee5ebc19e06e586d66aff,mp-121,Hg,300,-0.27967717,28.33413381705089,2538.3,2.53817,1878330000.0
11818,5e5ee5ebc19e06e586d66b00,mp-543036,KDy(PO3)4,300,-524.19470576,985.6070126358242,131.051,8.64408,1040.61
